chrom	chromStart	chromEnd	name
chr1	7907828	7907864	Urotensin_II
chr1	7998340	7998847	TNFR_c6
chr1	8022854	8045054	DJ-1_PfpI
chr1	8073551	8073716	Inhibitor_Mig-6
chr1	8415152	8424154	Atrophin-1
chr1	8424232	8424827	GATA
chr1	8555218	8568709	ELM2
chr1	8921433	8927193	Enolase_C
chr1	8923311	8925392	MR_MLE_C
chr1	8927217	8934961	Enolase_N
chr1	9006008	9031024	Carb_anhydrase
chr1	9063454	9085106	Sugar_tr
chr1	9067375	9083050	MFS_1
chr1	9097725	9118282	Sugar_tr
chr1	9098075	9118276	MFS_1
chr1	9307045	9324076	G6PD_C
chr1	9324229	9324898	Glucosamine_iso
chr1	9416241	9416610	SPRY
chr1	9427511	9427628	SOCS_box
chr1	9599774	9630361	Mito_carr
chr1	9630382	9640177	Mito_carr
chr1	9640219	9642541	Mito_carr
chr1	9655969	9658590	Ima1_N
chr1	9658647	9667618	DUF2448
chr1	9770609	9775778	PI3K_p85B
chr1	9776061	9777124	PI3K_rbd
chr1	9777678	9780177	PI3K_C2
chr1	9780701	9781909	PI3Ka
chr1	9782386	9784967	PI3_PI4_kinase
chr1	9796020	9804591	Laminin_G_3
chr1	9809849	9811675	Cadherin
chr1	9910787	9932122	ICAT
chr1	9990465	9992956	ICAT
chr1	10032164	10042606	CTP_transf_like
chr1	10057331	10075884	Lipocalin
chr1	10238857	10240002	U-box
chr1	10292404	10327482	Microtub_bd
chr1	10292416	10338068	Kinesin
chr1	10355718	10356974	FHA
chr1	10384115	10386169	KIF1B
chr1	10406009	10421815	DUF3694
chr1	10434921	10435411	PH
chr1	10459689	10468173	NAD_binding_2
chr1	10471492	10479761	6PGD
chr1	10490622	10511434	CENP-S
chr1	10491457	10511439	CENP-T_C
chr1	10511595	10511646	Somatostatin
chr1	10521750	10529234	DFF-C
chr1	10529249	10532461	CIDE-N
chr1	11014079	11024250	DUF4556
chr1	11076977	11078879	RRM_1
chr1	11080518	11082189	RRM_1
chr1	11086965	11087670	Trypsin
chr1	11090263	11090931	Sushi
chr1	11094888	11097860	Sushi
chr1	11102941	11103587	CUB
chr1	11105468	11106613	EGF_CA
chr1	11106622	11107100	CUB
chr1	11115126	11119344	Spermine_synth
chr1	11119350	11119946	Spermine_synt_N
chr1	11139800	11140891	HRDC
chr1	11141210	11147937	DNA_pol_A_exo1
chr1	11151627	11158195	PMC2NT
chr1	11167544	11168317	FATC
chr1	11174384	11184670	PI3_PI4_kinase
chr1	11187078	11187854	FRB_dom
chr1	11188998	11210216	FAT
chr1	11252337	11255062	Fibrinogen_C
chr1	11276249	11291446	DUF3385
chr1	11333771	11346119	UbiA
chr1	11562937	11577618	MMPL
chr1	11574567	11577621	Patched
chr1	11574582	11577609	Sterol-sensing
chr1	11594596	11596587	Patched
chr1	11595084	11596605	MMPL
chr1	11708759	11710574	FBA
chr1	11710637	11710775	F-box
chr1	11710649	11710772	F-box-like
chr1	11715907	11716051	F-box-like
chr1	11715907	11716045	F-box
chr1	11716105	11721312	FBA
chr1	11728748	11728889	F-box
chr1	11728751	11728895	F-box-like
chr1	11728949	11733797	FBA
chr1	11736927	11740511	HORMA
chr1	11766426	11779750	Draxin
chr1	11840064	11849407	DUF4684
chr1	11855174	11863032	MTHFR
chr1	11882822	11894561	Voltage_CLC
chr1	11896030	11896147	CBS
chr1	11898603	11900229	CBS
chr1	11907181	11907259	ANP
chr1	11918274	11918364	ANP
chr1	11982692	11986279	DUF2152
chr1	12032943	12034859	2OG-FeII_Oxy
chr1	12062158	12064604	Apolipoprotein
chr1	12066660	12071610	Fzo_mitofusin
chr1	12082154	12091829	MIIP
chr1	12164488	12169648	TNFR_c6
chr1	12248891	12251060	TNFR_c6
chr1	12251066	12251877	TNFR_c6
chr1	12251880	12252513	TNFR_c6
chr1	12294326	12304472	Chorein_N
chr1	12304635	12318118	VPS13
chr1	12328797	12336327	VPS13_mid_rpt
chr1	12382802	12387733	UBA
chr1	12416101	12429623	SHR-BD
chr1	12463942	12516107	VPS13_C
chr1	12632790	12677212	adh_short_C2
chr1	12638756	12677236	adh_short
chr1	12638843	12677233	KR
chr1	12640556	12677233	Polysacc_synt_2
chr1	12726452	12726659	Abhydrolase_3
chr1	12776346	12785471	Abhydrolase_3
chr1	12785666	12785879	Abhydrolase_3
chr1	12907905	12908091	RRM_1
chr1	13183641	13183821	RRM_1
chr1	13839527	13839704	LRR_8
chr1	13839539	13839878	LRR_5
chr1	13839713	13839776	LRR_1
chr1	13839719	13839776	LRR_6
chr1	13839740	13839917	LRR_8
chr1	13910528	13942400	Podoplanin
chr1	14068511	14075894	SET
chr1	14105367	14105436	zf-C2H2
chr1	14105454	14105526	zf-C2H2_6
chr1	14105457	14105526	zf-C2H2
chr1	14105736	14105811	zf-C2H2_6
chr1	14105736	14105808	zf-C2H2
chr1	14108652	14108709	zf-C2H2_6
chr1	15420782	15421406	SAM_1
chr1	15420788	15421403	SAM_2
chr1	15428078	15428240	SAM_1
chr1	15428081	15428246	SAM_2
chr1	15429902	15430635	SAM_2
chr1	15541601	15546197	TMEM51
chr1	15736752	15753660	EF-hand_7
chr1	15736755	15752433	EF-hand_6
chr1	15736758	15752421	EF-hand_5
chr1	15766842	15772238	Trypsin
chr1	15783624	15794027	Trypsin
chr1	15788103	15793913	Trypsin_2
chr1	15802998	15813926	Trypsin
chr1	15807640	15813809	Trypsin_2
chr1	15819449	15833543	Peptidase_C14
chr1	15844752	15850677	CARD
chr1	15863206	15871048	Thioredoxin
chr1	15900175	15911249	Arginase
chr1	15944198	15953256	ubiquitin
chr1	15964802	15978212	Asp_protease
chr1	15964880	15976312	gag-asp_proteas
chr1	15964880	15978236	RVP_2
chr1	15964880	15978209	RVP
chr1	15964880	15976300	Asp_protease_2
chr1	16043253	16046231	RUN
chr1	16057134	16058534	PH
chr1	16062989	16063256	Mito_carr
chr1	16063289	16064737	Mito_carr
chr1	16065103	16065874	Mito_carr
chr1	16069081	16073549	TMEM82
chr1	16096908	16101115	LIM
chr1	16101127	16103671	LIM
chr1	16103680	16111135	LIM
chr1	16133871	16134063	UCR_hinge
chr1	16174583	16199434	RRM_1
chr1	16235948	16237771	RRM_1
chr1	16242696	16245546	RRM_1
chr1	16242699	16245916	RRM_5
chr1	16245934	16247478	RRM_1
chr1	16245964	16248767	RRM_5
chr1	16264128	16265913	SPOC
chr1	16269147	16269222	zf-C2H2_6
chr1	16269150	16269222	zf-C2H2_4
chr1	16269150	16269222	zf-C2H2
chr1	16269562	16269631	zf-C2H2
chr1	16269646	16269919	zf-C2H2
chr1	16269934	16270000	zf-C2H2
chr1	16270097	16270166	zf-C2H2_4
chr1	16270097	16270166	zf-C2H2
chr1	16270181	16270339	zf-C2H2_4
chr1	16270181	16270339	zf-C2H2
chr1	16270184	16270342	zf-C2H2_11
chr1	16270357	16270830	zf-C2H2
chr1	16270845	16270914	zf-C2H2_4
chr1	16270845	16270914	zf-C2H2
chr1	16270884	16270911	zf-C2HC_2
chr1	16270929	16270998	zf-C2H2
chr1	16271277	16271443	zf-C2H2
chr1	16273493	16274951	BTB
chr1	16332430	16332838	DUF4654
chr1	16342110	16343679	HSP20
chr1	16350413	16378823	Voltage_CLC
chr1	16358220	16358750	CBS
chr1	16373109	16378823	Voltage_CLC
chr1	16380149	16381985	CBS
chr1	16386001	16388660	FAM131
chr1	16451742	16456044	SAM_1
chr1	16451763	16456032	SAM_2
chr1	16456776	16459997	Pkinase_Tyr
chr1	16456785	16459997	Pkinase
chr1	16460009	16461036	EphA2_TM
chr1	16461555	16464348	fn3
chr1	16461576	16464348	Interfer-bind
chr1	16464402	16464672	fn3
chr1	16475092	16482343	Ephrin_lbd
chr1	16525168	16525738	SH3_2
chr1	16525174	16525720	SH3_9
chr1	16525189	16525720	SH3_1
chr1	16531653	16532829	RhoGEF
chr1	16558719	16560203	Ras
chr1	16558785	16560203	Roc
chr1	16580144	16583207	Kelch_3
chr1	16580171	16582282	Kelch_2
chr1	16580177	16582276	Kelch_4
chr1	16580177	16582276	Kelch_1
chr1	16580192	16582288	Kelch_5
chr1	16583210	16621389	Kelch_3
chr1	16621278	16632310	Kelch_4
chr1	16621293	16621386	Kelch_1
chr1	16621305	16632316	Kelch_5
chr1	16632409	16641778	F-box
chr1	16641667	16641772	F-box-like
chr1	16719786	16719942	SUZ
chr1	16721539	16721629	SUZ-C
chr1	16730487	16731564	EF-hand_8
chr1	16730493	16731489	EF-hand_5
chr1	16767268	16775693	DUF1681
chr1	16890293	16890491	DUF1220
chr1	16890578	16891396	DUF1220
chr1	16892137	16892937	DUF1220
chr1	16893683	16894502	DUF1220
chr1	16895580	16899671	DUF1220
chr1	16901033	16901680	DUF1220
chr1	16907297	16907949	DUF1220
chr1	16913602	16914254	DUF1220
chr1	17023315	17023390	WH2
chr1	17034093	17034183	Ank
chr1	17034117	17034515	Ank_4
chr1	17034213	17034449	Ank
chr1	17034455	17034551	Ank
chr1	17034458	17034551	Ank_3
chr1	17083750	17084998	Trypsin
chr1	17085298	17085382	Kringle
chr1	17085520	17085661	Kringle
chr1	17085785	17085972	Kringle
chr1	17086384	17086762	Kringle
chr1	17086855	17086972	Kringle
chr1	17087259	17087574	PAN_1
chr1	17256454	17263174	Rootletin
chr1	17301513	17304759	MAGP
chr1	17314908	17322488	Hydrolase
chr1	17322539	17326765	E1-E2_ATPase
chr1	17330858	17332184	P5-ATPase
chr1	17345444	17350557	Fer4_17
chr1	17345450	17350560	Fer4_8
chr1	17349105	17350557	Fer4_10
chr1	17354342	17371332	Fer2_3
chr1	17355187	17359591	Fer2
chr1	17395550	17411182	PAD
chr1	17413027	17429485	PAD_M
chr1	17531712	17550181	PAD_N
chr1	17550184	17555286	PAD_M
chr1	17575632	17588693	PAD_N
chr1	17588696	17596894	PAD_M
chr1	17597388	17609562	PAD
chr1	17634717	17660497	PAD_N
chr1	17660500	17668604	PAD_M
chr1	17668811	17690238	PAD
chr1	17698764	17701987	PAD_N
chr1	17701990	17715039	PAD_M
chr1	17715289	17727922	PAD
chr1	17740042	17740192	RCC1
chr1	17740159	17743008	RCC1_2
chr1	17740204	17747255	RCC1
chr1	17747264	17748782	RCC1
chr1	17748743	17749246	RCC1_2
chr1	17749204	17752058	RCC1
chr1	17749312	17752079	RCC1_2
chr1	17948382	17953917	RhoGEF
chr1	18149512	18153002	Actin
chr1	18809068	18809191	Kelch_1
chr1	18809206	18809332	Kelch_1
chr1	18809224	18809332	Kelch_6
chr1	18960810	18962762	PAX
chr1	19018312	19027182	Homeobox
chr1	19018381	19027173	Homeobox_KN
chr1	19029670	19029790	Pax7
chr1	19166170	19166881	7tm_3
chr1	19166980	19168343	NCD3G
chr1	19175933	19184094	ANF_receptor
chr1	19199395	19215864	Aldedh
chr1	19236843	19238474	Filament
chr1	19401388	19426992	E3_UbLigase_R4
chr1	19422038	19423765	E3_UbLigase_R4
chr1	19426869	19426992	E3_UbLigase_R4
chr1	19488097	19488364	zf-UBR
chr1	19545802	19549907	DUF1620
chr1	19567521	19571478	PQQ_2
chr1	19581307	19584342	Ribosomal_L10
chr1	19593832	19596164	Aldo_ket_red
chr1	19609263	19615167	Aldo_ket_red
chr1	19630757	19638498	Aldo_ket_red
chr1	19644282	19651253	PQ-loop
chr1	19653045	19653822	PQ-loop
chr1	19666105	19746232	F_actin_cap_B
chr1	19923542	19950041	DUF543
chr1	19934691	19935036	Ribosomal_S11
chr1	19981613	19983442	DAN
chr1	19981622	19983457	Cys_knot
chr1	19992375	20005498	7tm_1
chr1	20141345	20141477	zf-RING_UBOX
chr1	20209216	20224044	OTU
chr1	20246847	20249228	Phospholip_A2_1
chr1	20302238	20304994	Phospholip_A2_1
chr1	20412598	20417158	Phospholip_A2_1
chr1	20440657	20442944	Phospholip_A2_1
chr1	20469961	20474777	Phospholip_A2_1
chr1	20490534	20501621	Phospholip_A2_1
chr1	20517636	20517858	UBX
chr1	20637097	20639423	VIT_2
chr1	20637145	20640954	VIT
chr1	20649962	20657443	VWA_3
chr1	20649968	20656816	VWA_2
chr1	20649968	20657431	VWA
chr1	20810144	20811872	CaM-KIIN
chr1	20827203	20827344	zf-C3HC4_3
chr1	20827488	20828581	GIDE
chr1	20879676	20880264	PID_2
chr1	20915667	20944968	dCMP_cyt_deam_1
chr1	20915673	20931524	dCMP_cyt_deam_2
chr1	20972062	20976941	Pkinase_Tyr
chr1	20978877	20987756	DDOST_48kD
chr1	21031057	21044169	Kinesin
chr1	21039973	21044184	Microtub_bd
chr1	21074056	21076324	Linker_histone
chr1	21076372	21091964	Linker_histone
chr1	21094127	21099979	Linker_histone
chr1	21133817	21137288	W2
chr1	21155659	21175964	MA3
chr1	21188720	21206007	MIF4G
chr1	21546453	21554509	Peptidase_M13
chr1	21562387	21599324	Peptidase_M13_N
chr1	21799373	21800026	DUF1220
chr1	21801409	21805846	DUF1220
chr1	21805864	21806706	DUF1220
chr1	21807439	21808252	DUF1220
chr1	21808993	21809798	DUF1220
chr1	21934831	21938291	Rap_GAP
chr1	21945532	21946537	GoLoco
chr1	22056242	22083186	UCH
chr1	22062987	22083186	UCH_1
chr1	22142440	22142536	Ldl_recept_a
chr1	22149898	22151071	Laminin_G_2
chr1	22149898	22151074	Laminin_G_1
chr1	22149967	22151101	Laminin_G_3
chr1	22154544	22154598	hEGF
chr1	22154640	22154835	EGF
chr1	22154751	22154820	hEGF
chr1	22154892	22155990	Laminin_G_1
chr1	22154901	22155999	Laminin_G_2
chr1	22157508	22157728	EGF
chr1	22157520	22157713	hEGF
chr1	22157782	22159782	Laminin_G_1
chr1	22157785	22159782	Laminin_G_2
chr1	22159963	22160401	I-set
chr1	22159978	22160401	ig
chr1	22159984	22160413	Ig_2
chr1	22160002	22160413	Ig_3
chr1	22161175	22161412	I-set
chr1	22161184	22161418	Ig_2
chr1	22161214	22161415	Ig_3
chr1	22162036	22163446	I-set
chr1	22162045	22163437	ig
chr1	22165321	22165573	I-set
chr1	22165333	22165546	ig
chr1	22165351	22165552	Ig_2
chr1	22165360	22165576	Ig_3
chr1	22165867	22166390	I-set
chr1	22165882	22166369	ig
chr1	22165900	22166390	Ig_2
chr1	22165909	22166390	Ig_3
chr1	22166417	22167746	I-set
chr1	22166429	22167743	ig
chr1	22166456	22167776	Ig_3
chr1	22168035	22168615	Ig_2
chr1	22168035	22168624	I-set
chr1	22168044	22168606	ig
chr1	22168074	22168624	Ig_3
chr1	22168756	22169388	Ig_2
chr1	22168756	22169379	I-set
chr1	22168786	22169376	ig
chr1	22168804	22169388	Ig_3
chr1	22169817	22170778	I-set
chr1	22169823	22170769	Ig_2
chr1	22169850	22170763	ig
chr1	22169859	22170778	Ig_3
chr1	22172634	22173069	I-set
chr1	22172664	22173060	ig
chr1	22172667	22173069	Ig_2
chr1	22172679	22173072	Ig_3
chr1	22173874	22174316	I-set
chr1	22173904	22174301	ig
chr1	22173907	22174310	Ig_2
chr1	22173910	22174319	Ig_3
chr1	22174472	22175258	I-set
chr1	22174478	22175261	Ig_2
chr1	22174487	22175255	ig
chr1	22174511	22175261	Ig_3
chr1	22175410	22176671	I-set
chr1	22175416	22176659	Ig_2
chr1	22175425	22176653	ig
chr1	22175455	22176671	Ig_3
chr1	22176880	22178170	I-set
chr1	22176919	22178161	ig
chr1	22176922	22178170	Ig_3
chr1	22176922	22178167	Ig_2
chr1	22178317	22178706	Ig_2
chr1	22178332	22178712	I-set
chr1	22178341	22178700	ig
chr1	22178344	22178715	Ig_3
chr1	22179211	22179543	I-set
chr1	22179238	22179531	ig
chr1	22179253	22179540	Ig_2
chr1	22179256	22179543	Ig_3
chr1	22180722	22181235	I-set
chr1	22180725	22181232	Ig_2
chr1	22180731	22181223	ig
chr1	22180761	22181244	Ig_3
chr1	22181347	22181928	I-set
chr1	22181359	22181907	ig
chr1	22181377	22181925	Ig_2
chr1	22181389	22181928	Ig_3
chr1	22182019	22182385	I-set
chr1	22182061	22182385	Ig_3
chr1	22183511	22183840	I-set
chr1	22183550	22183840	ig
chr1	22183550	22183852	Ig_3
chr1	22186062	22186472	I-set
chr1	22186074	22186448	ig
chr1	22186077	22186466	Ig_2
chr1	22186101	22186475	Ig_3
chr1	22186679	22188512	Laminin_EGF
chr1	22188518	22190646	Laminin_EGF
chr1	22190679	22191377	Laminin_EGF
chr1	22191377	22198714	Laminin_B
chr1	22199175	22199555	Laminin_EGF
chr1	22199871	22200930	Laminin_EGF
chr1	22200936	22201162	Laminin_EGF
chr1	22201189	22201425	Laminin_EGF
chr1	22201425	22202757	Laminin_B
chr1	22203067	22205518	Laminin_EGF
chr1	22205539	22206653	Laminin_EGF
chr1	22206863	22207867	Laminin_B
chr1	22211308	22211621	ig
chr1	22211308	22211618	Ig_2
chr1	22211308	22211645	I-set
chr1	22211317	22211648	Ig_3
chr1	22211813	22211921	Ldl_recept_a
chr1	22213708	22213816	Ldl_recept_a
chr1	22213913	22214021	Ldl_recept_a
chr1	22214431	22214542	Ldl_recept_a
chr1	22304902	22332278	Trypsin
chr1	22329539	22336344	Trypsin
chr1	22404983	22413227	Roc
chr1	22446545	22456286	wnt
chr1	22816489	22816783	BTB
chr1	22839460	22839529	zf-C2H2
chr1	22843800	22843869	zf-C2H2
chr1	22843884	22843956	zf-C2H2
chr1	22846651	22846711	zf-C2HC_2
chr1	22846651	22846720	zf-C2H2
chr1	22850820	22850880	zf-met
chr1	22895783	22903162	Ephrin_lbd
chr1	22915371	22915641	fn3
chr1	22915698	22920148	fn3
chr1	22921751	22923935	EphA2_TM
chr1	22923941	22927528	Pkinase_Tyr
chr1	22923944	22927519	Pkinase
chr1	22927862	22928192	SAM_1
chr1	22927865	22928192	SAM_2
chr1	22965345	22965486	Collagen
chr1	22965507	22965885	C1q
chr1	22973733	22973877	Collagen
chr1	22973898	22974264	C1q
chr1	22986045	22987462	Collagen
chr1	22987483	22987858	C1q
chr1	23111559	23189624	Ephrin_rec_like
chr1	23191377	23191665	fn3
chr1	23208856	23219508	fn3
chr1	23219502	23232565	EphA2_TM
chr1	23232577	23237012	Pkinase_Tyr
chr1	23232580	23237006	Pkinase
chr1	23238967	23240027	SAM_2
chr1	23238973	23240024	SAM_1
chr1	23376917	23381623	SWIRM
chr1	23382438	23383988	Pyr_redox
chr1	23382438	23384036	DAO
chr1	23382441	23383997	FAD_binding_2
chr1	23382447	23385567	NAD_binding_8
chr1	23382462	23409773	Amino_oxidase
chr1	23519602	23520556	7TM_GPCR_Srsx
chr1	23519644	23520547	7tm_1
chr1	23637734	23644984	RRM_5
chr1	23637770	23640186	RRM_1
chr1	23645062	23648090	RRM_1
chr1	23648138	23650225	RRM_1
chr1	23688470	23688539	zf-C2H2_6
chr1	23688470	23688539	zf-C2H2
chr1	23688554	23688623	zf-C2H2
chr1	23688635	23688707	zf-C2H2_6
chr1	23688638	23688707	zf-C2H2
chr1	23688722	23688791	zf-C2H2_6
chr1	23688722	23688791	zf-C2H2
chr1	23688728	23688791	zf-met
chr1	23688806	23688875	zf-C2H2
chr1	23688890	23688959	zf-C2H2_6
chr1	23688890	23688959	zf-C2H2_4
chr1	23688890	23688959	zf-C2H2
chr1	23688974	23689043	zf-C2H2
chr1	23689058	23689127	zf-met
chr1	23689058	23689127	zf-C2H2_6
chr1	23689058	23689127	zf-C2H2_4
chr1	23689058	23689127	zf-C2H2
chr1	23689136	23689211	zf-C2H2_6
chr1	23689142	23689211	zf-C2H2
chr1	23689226	23689295	zf-C2H2
chr1	23689310	23689379	zf-C2H2
chr1	23689394	23689466	zf-C2H2_6
chr1	23689394	23689463	zf-C2H2_4
chr1	23689394	23689463	zf-C2H2
chr1	23689712	23693658	KRAB
chr1	23710838	23713810	TFIIS_C
chr1	23744400	23751090	Med26
chr1	23760019	23761093	Ank_2
chr1	23760151	23761036	Ank_5
chr1	23760759	23760837	Ank
chr1	23760768	23760837	Ank_3
chr1	23760771	23761096	Ank_4
chr1	23762466	23763680	ArfGap
chr1	23763788	23767629	PH
chr1	23767942	23810533	BAR_3
chr1	23842959	23847514	E2F_CC-MB
chr1	23847559	23848516	E2F_TDP
chr1	23885674	23885794	HLH
chr1	24019119	24020328	Ribosomal_L5
chr1	24020337	24022386	Ribosomal_L5_C
chr1	24075516	24076427	Med26
chr1	24080860	24082780	Elongin_A
chr1	24105095	24112904	PITH
chr1	24119208	24121207	Abhydrolase_2
chr1	24120404	24121078	DLH
chr1	24122489	24125482	GDP_Man_Dehyd
chr1	24123061	24125485	Epimerase
chr1	24123595	24124717	NAD_binding_4
chr1	24124193	24125488	RmlD_sub_bind
chr1	24124208	24125482	3Beta_HSD
chr1	24124292	24125485	KR
chr1	24124316	24125485	Polysacc_synt_2
chr1	24129012	24147050	HMGL-like
chr1	24172216	24175167	Fucosidase_C
chr1	24175197	24194689	Alpha_L_fucos
chr1	24201180	24201969	7TM_GPCR_Srsx
chr1	24201210	24201960	7tm_1
chr1	24288223	24288280	PNRC
chr1	24301494	24306712	RRM_1
chr1	24383895	24385446	I-set
chr1	24383934	24385431	Ig_3
chr1	24383952	24385425	ig
chr1	24390589	24393543	ig
chr1	24402685	24406682	fn3
chr1	24407868	24408670	fn3
chr1	24409119	24411121	fn3
chr1	24413170	24416138	fn3
chr1	24417341	24418773	fn3
chr1	24419449	24421457	I-set
chr1	24424419	24432504	I-set
chr1	24424428	24432492	ig
chr1	24424440	24432489	Ig_2
chr1	24424455	24432495	Ig_3
chr1	24454709	24463621	Interfer-bind
chr1	24463657	24469560	Tissue_fac
chr1	24663630	24669234	CP2
chr1	24685089	24687353	SHIPPO-rpt
chr1	24687419	24687470	SHIPPO-rpt
chr1	24696174	24696228	SHIPPO-rpt
chr1	24696285	24700204	SHIPPO-rpt
chr1	24841030	24861716	Calcipressin
chr1	24973181	24975460	PWI
chr1	25228615	25228915	RunxI
chr1	25229152	25256194	Runt
chr1	25549774	25554714	SYF2
chr1	25569082	25573454	RSRP
chr1	25599095	25655441	Ammonium_transp
chr1	25667001	25687190	UPF0220
chr1	25697008	25747220	Ammonium_transp
chr1	25880465	25889574	PID_2
chr1	25880465	25889185	PID
chr1	25880474	25889158	PTB
chr1	26150137	26156307	Mito_fiss_reg
chr1	26161507	26185773	AIB
chr1	26189463	26190135	HlyIII
chr1	26227536	26231155	Stathmin
chr1	26288515	26317307	PAF-AH_p_II
chr1	26300987	26311018	DLH
chr1	26301119	26308869	Peptidase_S9
chr1	26301122	26314774	Chlorophyllase2
chr1	26349419	26356984	Exostosin
chr1	26357970	26361784	Glyco_transf_64
chr1	26368194	26371539	Cation_efflux
chr1	26387701	26387800	zf-B_box
chr1	26392853	26393919	zf-RING_5
chr1	26392853	26393919	zf-RING_2
chr1	26392856	26393919	zf-C3HC4
chr1	26392862	26393919	zf-RING_UBOX
chr1	26393826	26393919	zf-C3HC4_2
chr1	26440820	26449014	Pkinase
chr1	26440826	26441060	Pkinase_Tyr
chr1	26448381	26448864	Pkinase_Tyr
chr1	26487812	26487905	FAM110_N
chr1	26488208	26488568	FAM110_C
chr1	26496654	26496966	zf-C2H2_jaz
chr1	26496657	26496957	zf-met
chr1	26504047	26507095	SAM_2
chr1	26504053	26507092	SAM_1
chr1	26507226	26508854	CRIC_ras_sig
chr1	26511560	26514752	PH
chr1	26517834	26526507	Ion_trans
chr1	26524266	26526495	PKD_channel
chr1	26606652	26607611	SH3BGR
chr1	26607276	26607414	Glutaredoxin
chr1	26608942	26609243	UBX
chr1	26610907	26612385	SEP
chr1	26646700	26646790	CD52
chr1	26654705	26655346	Crystall
chr1	26657988	26662831	Crystall
chr1	26663102	26663453	Crystall
chr1	26663749	26664165	Crystall
chr1	26664847	26665902	Crystall
chr1	26669250	26669739	Crystall
chr1	26688453	26689528	zf-C2H2_6
chr1	26688456	26689528	zf-C2H2
chr1	26688462	26689525	zf-met
chr1	26689543	26689612	zf-C2H2
chr1	26689555	26689612	zf-met
chr1	26689621	26691073	zf-C2H2_6
chr1	26689627	26691073	zf-C2H2
chr1	26751976	26752778	zf-CCHC
chr1	26752733	26752778	zf-CCHC_4
chr1	26764688	26786623	Prenyltransf
chr1	26799103	26801633	HMG14_17
chr1	26873432	26883188	Pkinase
chr1	26873435	26882112	Pkinase_Tyr
chr1	26879938	26882097	Kinase-like
chr1	26883530	26885356	Pkinase_C
chr1	26887252	26899792	Pkinase
chr1	26887258	26899780	Pkinase_Tyr
chr1	26888010	26898002	Kdo
chr1	27094352	27097723	ARID
chr1	27106314	27107082	BAF250_C
chr1	27117327	27124332	Mannosyl_trans2
chr1	27175169	27179249	DHHC
chr1	27189727	27190396	14-3-3
chr1	27210730	27216548	ATP_bind_1
chr1	27217713	27219166	G-patch
chr1	27238428	27240245	Hormone_recep
chr1	27268073	27269189	NuDC
chr1	27269228	27269556	CS
chr1	27276562	27278769	DUF4656
chr1	27332596	27339008	NTP_transf_7
chr1	27427703	27428898	NEXCaM_BD
chr1	27429779	27480510	Na_H_Exchanger
chr1	27589717	27609874	WD40
chr1	27630227	27631543	WD40
chr1	27631558	27631672	WD40
chr1	27660491	27660767	DUF778
chr1	27676558	27677416	C2
chr1	27677966	27680217	C2
chr1	27684967	27687293	Pkinase
chr1	27684985	27687293	Pkinase_Tyr
chr1	27688252	27691359	DUF4071
chr1	27695729	27699752	Fibrinogen_C
chr1	27706539	27709086	MGC-24
chr1	27720470	27721193	7tm_1
chr1	27734802	27736225	WH2
chr1	27876700	27876880	DUF4683
chr1	27939478	27942251	Pkinase_Tyr
chr1	27939490	27942245	Pkinase
chr1	27943371	27943806	SH2
chr1	27948089	27949635	SH3_2
chr1	27948095	27949632	SH3_9
chr1	27948107	27949635	SH3_1
chr1	27992939	27994881	Ifi-6-16
chr1	28052600	28087059	FAM76
chr1	28099878	28144424	Syntaxin
chr1	28099905	28128293	Syntaxin_2
chr1	28144427	28148804	SNARE
chr1	28165236	28167607	FHA
chr1	28199133	28209380	CABIT
chr1	28208639	28209380	CABIT
chr1	28218700	28223545	RPA_C
chr1	28271744	28282344	Metallophos
chr1	28286625	28293552	XK-related
chr1	28476653	28477436	7tm_1
chr1	28536530	28555444	DnaJ
chr1	28536572	28555435	RPT
chr1	28562883	28564450	IATP
chr1	28595732	28607307	PA26
chr1	28657227	28661469	Med18
chr1	28786724	28786793	RPEL
chr1	28807108	28817464	RPEL
chr1	28817512	28818218	RPEL
chr1	28858343	28858487	RCC1
chr1	28858493	28858823	RCC1
chr1	28858781	28861573	RCC1_2
chr1	28858829	28861792	RCC1
chr1	28861639	28861840	RCC1_2
chr1	28861798	28862486	RCC1
chr1	28862492	28862883	RCC1
chr1	28862889	28863386	RCC1
chr1	28863407	28864495	RCC1
